sku,mfgn,qty,qtynj,qtyfl,price,map,mrp
57601,65100,0,0,0,104.99,,
57607,43990-0051,7,1,6,25.11,,
57608,11944-7,5,5,0,7.63,,
57611,BT1-514-1,0,0,0,21.13,34.99,
57612,BT1-515-1,0,0,0,21.13,34.99,
57616,BT1-651-2,0,0,0,18.08,29.99,
57617,BT1-663-2,0,0,0,15.99,24.99,
57618,OCTAFG1012,2,1,1,385.00,,
57620,R70439,17,4,13,29.82,,
57625,SP-70-1,2,1,1,2029.30,,
57626,DVD5800,0,0,0,176.42,,
57641,26244GA,33,16,17,15.19,,
57643,27672,44,31,13,86.52,149.99,
57648,MC200,28,0,28,3.53,4.95,
57655,PP5050-19,0,0,0,370.90,,
57656,PP5200-12,0,0,0,392.72,,
57657,PP4408,0,0,0,269.08,,
57658,PP5205,0,0,0,392.72,,
57659,HRSB1107,0,0,0,254.61,,
57661,SSC300-01,4,2,2,316.00,,
57662,SSC300-01-KIT,2,1,1,556.00,,
57663,803500,2,1,1,175.68,,
57664,803500B,4,2,2,149.99,,
57665,805500,7,4,3,209.46,,
57666,805500B,8,5,3,209.46,,
57667,63070,0,0,0,294.52,,
57668,63071,0,0,0,279.55,,
57675,APT-150-01,24,14,10,255.94,,
57676,APT-250-01,5,2,3,261.56,,
57677,APT-GPS-01,3,2,1,111.94,,
57678,APT-LB-01,4,2,2,118.13,,
57679,APT-LB-GPS2-01,2,2,0,199.69,,
57680,APT6003,5,2,3,334.69,,
57684,SSM-64A,7,5,2,53.33,,
57685,010-11617-32,10,9,1,37.49,,
57686,010-11617-42,3,2,1,44.99,,
57687,010-12234-07,0,0,0,22.49,,
57688,010-12406-00,20,11,9,18.74,,
57758,10102G40,5,5,0,6.56,,
57759,10200G40,44,0,44,2.30,,
57760,10201G40,25,13,12,2.12,,
57766,10600G40,20,12,8,5.36,,
57768,10603G40,32,16,16,4.10,,
57770,45004G40,20,12,8,4.93,,
57774,58195,12,1,11,55.09,,
57775,58196,1,1,0,60.08,,
57776,58197,22,21,1,30.91,,
57777,58387,2,1,1,16.23,,
57785,FT1PXC,16,14,2,158.33,,
57786,500199,5,2,3,365.86,,
57787,500200,0,0,0,365.86,,
57811,740146-1,19,13,6,22.06,,
57812,740149-1,3,0,3,41.39,,
57813,780029-1,7,3,4,15.16,,
57819,710185-1,3,3,0,193.19,,
57820,790,68,18,50,15.63,,
57821,792,27,13,14,35.16,,
57829,ACDC1911,2,0,2,23.16,,
57833,740090-1,8,8,0,20.69,,
57841,720073-4,2,2,0,75.89,,
57885,1862014,0,0,0,106.72,,
57887,1852074,3,0,3,29.05,,
57899,1810340,7,4,3,335.28,,
57900,1810244,2,1,1,72.64,,
57901,1810212,4,0,4,23.46,,
57902,1368562,5,4,1,964.39,,
57943,EIC101,0,0,0,127.44,,
57962,3400,12,6,6,121.13,,199.98
57963,3500,14,7,7,169.41,,259.98
57965,YBP-5103,24,9,15,13.90,,19.98
57969,YBP-5203,20,2,18,16.46,,19.98
57973,3552,36,12,24,15.96,,21.98
57975,3554,4,4,0,15.96,,21.98
57976,3555,21,21,0,15.96,,21.98
57977,30803,25,22,3,12.20,,16.98
57980,010-11966-00,4,4,0,13.99,,
58046,32010,11,7,4,165.38,,
58047,CA-VAT-10-R,1,0,1,584.98,,
58049,1810225,2,0,2,181.61,,
58050,1810226,2,0,2,108.96,,
58051,IRIS090,4,2,2,491.28,,
58053,1001003,0,0,0,198.67,,
58054,1001008,0,0,0,168.83,,
58055,7001,0,0,0,292.00,,
58056,7008,0,0,0,265.33,,
58066,122000-500-020-16,6,6,0,44.00,,
58067,122000-500-040-16,7,3,4,44.00,,
58068,122000-500-060-16,0,0,0,44.00,,
58072,GP2205,0,0,0,363.62,,
58073,GP1205,0,0,0,363.62,,
58074,GP1524,0,0,0,276.35,,
58075,GP2524,0,0,0,276.35,,
58084,801310,0,0,0,68.26,,
58085,8013,0,0,0,9.97,,
58086,80301,34,29,5,42.99,,
58087,HRSB1201,0,0,0,7.94,,
58138,3000003654,257,100,157,72.35,,
58139,011,5,1,4,89.99,,
58140,144,24,21,3,44.99,,
58168,SW55450,0,0,0,14.03,,
58175,SRA-50,26,10,16,77.69,,
58180,01-0398,0,0,0,4777.78,,
58182,6018-R,0,0,0,664.78,,
58184,B4-509AA,1,1,0,3439.99,,
58186,010-12167-20,0,0,0,41.24,,
58188,DBP5,0,0,0,22.79,,
58189,DFC5,17,6,11,12.05,,
58190,DFP5,11,3,8,12.05,,
58191,DFF5,0,0,0,12.05,,
58195,10-24750-09,3,1,2,243.10,,
58199,3230WC,23,10,13,19.48,,
58200,3226WC,19,4,15,25.05,,
58239,9351-2,8,4,4,10.53,,
58240,11370-7,13,5,8,11.70,,
58241,14233-7,7,3,4,20.24,,
58243,11778-2,5,0,5,38.93,,
58249,90-815-F,0,0,0,288.86,,
58250,96-280-F,25,12,13,17.55,,
58252,96-286-F,13,2,11,16.57,,
58256,2428-F,62,10,52,7.80,,
58257,2430-F,0,0,0,13.35,,
58320,001-337-410-00,0,0,0,78.18,,
58325,CLM100-01,0,0,0,336.00,,
58328,49024,0,0,0,28.12,44.99,
58329,0140,0,0,0,18.34,,
58330,0141,13,7,6,24.61,,
58335,0443,0,0,0,7.18,,
58338,0448-BK,11,11,0,14.55,,
58339,4338-121-E07,8,4,4,200.05,,
58341,2028,3,0,3,55.99,,
58342,2029,2,2,0,61.15,,
58370,2000023099,11,5,6,124.41,,
58378,2000026562,3,3,0,304.41,,
58398,019901,1,0,1,133.91,,
58399,011702,2,0,2,200.00,,
58413,10-904,16,1,15,33.54,,
58414,10-905,0,0,0,33.54,,
58450,44106-1000,74,41,33,8.09,,
58483,50050-2,4,0,4,266.60,,
58484,50051,6,2,4,126.67,,
58488,QCM-S,18,9,9,58.08,,
58490,QCM-N,2,0,2,24.20,,
58492,QCM-SR,6,6,0,71.00,,
58565,50053,0,0,0,299.93,,
58570,CA-0157-1,4,2,2,31.70,,
58571,CA-0157-2,13,7,6,47.54,,
58572,CA-0157-3,5,2,3,65.00,,
58573,CA-0157-4,0,0,0,83.46,,
58574,03-1570-100,7,4,3,11.38,,
58576,03-1108-RP,6,4,2,4.26,,
58577,17-1510-50W,4,2,2,24.38,,
58578,CA-0032,3,2,1,34.94,,
58579,CA-0033,5,1,4,70.69,,
58580,03-1033-AS,4,2,2,6.50,,
58581,1045,20,3,17,34.97,,
58582,1733,10,0,10,36.58,,
58584,770-EZ,7,4,3,43.33,,
58585,5045,5,5,0,20.94,,
58586,5046,0,0,0,33.33,,
58587,770-DP-EZ,5,2,3,57.48,,
58588,770-DP,0,0,0,47.33,,
58589,771-S-EZ,5,2,3,48.33,,
58592,771-S,7,7,0,38.40,,
58593,771-SFD,3,3,0,42.49,,
58594,772-DBC-EZ,4,2,2,60.54,,
58595,772-DBC,7,4,3,49.96,,
58596,701S,8,2,6,29.86,,
58597,701-PM,13,9,4,20.06,,
58598,701S-PM,0,0,0,30.74,,
58599,701-MD,0,0,0,133.43,,
58600,701-MD-D,2,2,0,142.18,,
58601,720-MDO,0,0,0,174.51,,
58603,80-724-0006-00,0,0,0,64.71,,
58604,80-708-0013-00,0,0,0,40.79,,
58606,80-911-0045-00,6,2,4,109.04,,
58607,54-27C4/DSP,0,0,0,7.85,,
58608,54-35C2/DSP,0,0,0,10.19,,
58609,701-KEY,14,11,3,7.43,,
58610,701-KEY-EP,4,0,4,8.85,,
58611,GP1800-20,0,0,0,312.72,,
58612,P105055,0,0,0,306.51,,
58613,P105056,0,0,0,522.60,,
58614,P105057,0,0,0,868.47,,
58615,010-12255-00,0,0,0,142.49,,
58616,112507,0,0,0,87.55,,
58617,112527,33,8,25,87.93,,
58618,113117,39,6,33,88.10,,
58619,113127,39,15,24,88.10,,
58620,113197,35,14,21,88.10,,
58621,112807,6,2,4,92.49,,
58622,112827,13,9,4,92.49,,
58626,101326,9,5,4,120.06,,
58629,101334,7,3,4,353.68,,
58630,101335,0,0,0,352.99,,
58631,101336,9,5,4,352.99,,
58632,101346,2,0,2,536.67,,
58633,101347,0,0,0,528.39,,
58634,101348,8,2,6,536.15,,
58637,111807,0,0,0,163.44,,
58639,111827,0,0,0,164.07,,
58641,111831,0,0,0,167.74,,
58647,701-MDVS,0,0,0,152.52,,
58648,720-MDVSO,5,3,2,254.97,,
58649,80-701-0018-00,7,3,4,123.40,,
58650,720-MDO-EP,2,0,2,175.22,,
58651,80-724-0007-00,2,0,2,28.61,,
58652,710-140A,5,4,1,89.09,,
58653,714-140A-DVSR,2,1,1,121.57,,
58654,715-H,0,0,0,71.78,,
58655,715-V,0,0,0,71.78,,
58656,716-H-140A-DVSR,3,1,2,154.81,,
58657,716-V-140A-DVSR,0,0,0,154.81,,
58658,716-SQ-140A-DVSR,1,1,0,154.81,,
58659,715-S,0,0,0,91.12,,
58660,718-140A-DVSR,0,0,0,180.69,,
58661,717-140A-DVSR,9,3,6,268.85,,
58662,719-140A-DVSR,0,0,0,391.01,,
58663,80-716-0017-00,0,0,0,189.45,,
58664,80-716-0018-00,11,0,11,413.92,,
58665,80-716-0014-00,0,0,0,387.77,,
58666,80-716-0015-00,3,1,2,648.43,,
58667,80-716-0016-00,0,0,0,904.52,,
58668,80-700-0050-00,0,0,0,229.83,,
58669,80-700-0051-00,0,0,0,232.13,,
58670,80-700-0052-00,0,0,0,223.00,,
58673,CC-810,0,0,0,124.27,,
58674,CC-803N,3,2,1,309.75,,
58676,CC-5,0,0,0,33.79,,
58679,CC-BLANK,0,0,0,31.39,,
58688,A80346,2,1,1,34.08,,
58689,777-BB4S-500,0,0,0,64.36,,
58690,777-BB3S-650,0,0,0,70.60,,
58691,777-BB5S-650,0,0,0,94.96,,
58692,777-BB8S-650,11,7,4,133.48,,
58693,777-Z10W-200,5,2,3,25.69,,
58694,777-Z18W-200,7,1,6,39.95,,
58695,778-ANL,0,0,0,20.71,,
58696,778-ANL2S,7,5,2,42.06,,
58697,778-ANLTP,5,3,2,50.21,,
58698,778-T2S-400,0,0,0,42.06,,
58699,778-T2S-600,7,1,6,49.36,,
58700,IST-8MM-1S,7,3,4,10.56,,
58701,IST-8MM-2S,0,0,0,15.96,,
58702,IST-10MM-8MM,0,0,0,16.27,,
58704,IST-10MM-2S,13,5,8,16.59,,
58705,IST-8MM-1SPT,0,0,0,16.80,,
58706,IST-10MM-1SPT,7,2,5,17.35,,
58707,IS-6MM-1/DSP,6,3,3,8.64,,
58708,IS-6MM-1R/DSP,7,4,3,9.43,,
58709,IS-6MM-2/DSP,5,2,3,11.20,,
58710,BB-6W-2S/DSP,0,0,0,22.53,,
58711,BB-12W-2S/DSP,0,0,0,25.07,,
58712,BB-24W-2S/DSP,0,0,0,30.73,,
58713,BB-12W-2NC/DSP,0,0,0,32.87,,
58714,BB-4S-150A/DSP,0,0,0,30.55,,
58715,TB-118-6P/DSP,5,3,2,9.06,,
58717,706-4W,4,2,2,78.18,,
58718,706-2W,2,0,2,42.62,,
58719,707,2,0,2,95.64,,
58720,705-50A,0,0,0,84.08,,
58721,705-80A,3,1,2,84.08,,
58722,705-100A,1,0,1,84.08,,
58723,705-135A,0,0,0,84.08,,
58724,705-150A,0,0,0,84.08,,
58725,ATC-6W,0,0,0,24.80,,
58726,ATC-6WQC,0,0,0,24.80,,
58727,80-712-0039-00,5,2,3,15.27,,
58728,810-15-CX,0,0,0,56.00,,
58731,810-30-CX,0,0,0,84.00,,
58733,ZDIGDTVDA,2,1,1,62.96,,
58741,HX380,79,37,42,160.22,,
58763,77030100,5,5,0,150.42,,
58768,131902500,2,1,1,192.29,,
58805,GP1050-19,0,0,0,327.26,,
58806,900-DC,0,0,0,114.08,,
58807,OCTAFMDRSSYS12,0,0,0,1208.07,,
58809,901H,0,0,0,200.59,,
58810,901V,0,0,0,200.59,,
58811,CA82B-35R,0,0,0,2906.67,,
58812,902NMH,0,0,0,311.55,,
58813,902NMV,0,0,0,311.55,,
58814,904NM,1,1,0,393.76,,
58815,905NM,0,0,0,582.65,,
58817,764998,5,0,5,3.62,,
58818,765000,30,15,15,7.74,,
58819,765002,31,26,5,5.87,,
58820,765004,6,2,4,6.05,,
58821,765006,3,0,3,9.65,,
58822,765010,15,5,10,6.64,,
58823,765012,14,9,5,8.28,,
58824,750000,15,14,1,9.30,,
58825,760375,0,0,0,1.35,,
58826,760500,15,5,10,1.35,,
58827,301503,6,2,4,5.34,,
58828,301506,7,1,6,9.45,,
58829,304503,0,0,0,3.83,,
58830,304506,8,4,4,6.44,,
58831,306503,0,0,0,5.59,,
58832,906NMV,0,0,0,911.66,,
58834,OCTAFG0612,0,0,0,402.13,,
58838,OCTAFG1012,0,0,0,477.68,,
58841,OCTAFG1612,0,0,0,528.06,,
58847,NC36NM,0,0,0,920.33,,
58852,901V-DCSM,0,0,0,565.82,,
58865,902V-DCSM,0,0,0,628.48,,
58867,903-DCSM,0,0,0,814.24,,
58871,905V-DCSM,0,0,0,905.92,,
58880,900-AM,0,0,0,213.77,,
58883,902-AM,0,0,0,376.82,,
58885,904-AM,0,0,0,591.92,,
58887,905-AM,0,0,0,805.23,,
58889,906-AM,0,0,0,1014.60,,
58890,906V-AM,0,0,0,994.69,,
58891,907-AM,0,0,0,1470.10,,
58893,NC32Y-DCSM,0,0,0,1240.05,,
58897,M28-DCSM,0,0,0,1000.64,,
58898,M32-DCSM,0,0,0,1061.14,,
58947,010-01550-00,0,0,0,95.99,,119.99
58948,010-01550-10,4,1,3,159.99,,199.99
58953,010-12439-00,1,1,0,9.74,,
58954,010-12439-01,6,4,2,14.99,,
58955,010-12440-00,2,2,0,11.24,,
58956,010-12440-01,0,0,0,11.24,,
58957,010-12440-02,0,0,0,11.24,,
58958,010-12401-00,0,0,0,119.99,,
58959,010-12401-20,0,0,0,97.49,,
58960,010-12402-00,5,4,1,149.99,,
58961,010-12403-00,2,0,2,134.99,,
58962,010-12404-00,5,2,3,157.49,,
58963,010-12404-10,2,1,1,434.99,,
58964,010-12405-00,4,0,4,236.24,,
58966,010-12407-00,0,0,0,22.49,,
58967,010-12407-02,0,0,0,22.49,,
58970,010-12445-30,0,0,0,5.24,,
58971,010-12445-22,1,0,1,22.49,,
58972,010-12445-32,75,41,34,21.37,,
58973,010-12445-00,4,1,3,17.24,,
58975,010-12445-21,0,0,0,3.74,,
58976,010-12445-31,0,0,0,3.74,,
58977,010-12445-10,0,0,0,18.74,,
58978,010-12234-06,0,0,0,14.99,,
58979,010-12462-00,0,0,0,74.99,,
58980,010-12357-00,0,0,0,18.74,,
58986,OC-0422BKA8,0,0,0,213.96,,
58987,OC-0432BKA116,3,1,2,249.99,,
58988,OC-0432VEL116,4,2,2,249.99,,
58989,OT-0442BKA15,4,2,2,544.53,,
58990,OT-0442VEL15,4,2,2,544.53,,
58992,F16-0151R-1,5,3,2,38.38,,
58994,F31-0790BXY-1,3,2,1,379.91,,
58995,F31-0770BSA-1,4,2,2,182.47,,
58999,F16-0810-1,0,0,0,249.46,,
59001,OT-3160CF,5,2,3,2192.41,,
59002,OT-4200CF,3,2,1,2619.47,,
59006,900-ACM6W-110V,0,0,0,256.43,,
59008,900-AC1-110V,1,0,1,259.99,,
59009,900-AC1,0,0,0,305.25,,
59010,HRC10812V,2,1,1,2049.54,2879.20,
59011,RC8612V,1,0,1,1071.02,1508.00,
59012,RC121212V,0,0,0,3285.29,4468.00,
59013,900-ACCH-110V,0,0,0,166.74,,
59014,900-ACCH,0,0,0,279.99,,
59015,R62379,10,5,5,127.83,,
59028,900-AC2V-ACSM,0,0,0,868.36,,
59029,900-AC3-AM,0,0,0,792.48,,
59031,900-AC3-ACSM,0,0,0,1059.42,,
59033,900-AC4-ACSM,0,0,0,1110.11,,
59044,BM30PW,4,4,0,81.60,120.60,
59045,BM30PG,1,1,0,81.60,120.60,
59046,BM30PB,0,0,0,81.60,120.60,
59047,BM50PW,4,4,0,93.18,137.70,
59048,BM50PG,3,3,0,93.18,137.70,
59049,BM50PB,3,3,0,93.18,137.70,
59050,BM30NT,0,0,0,114.49,169.20,
59110,2914,12,5,7,537.73,,
59164,BP3708,1,0,1,223.64,,
59165,BP3740,4,2,2,223.64,,
59167,BP9005,7,2,5,54.88,,
59168,BP9013,6,4,2,71.18,,
59169,BP9021,0,0,0,59.31,,
59170,BP4402,5,2,3,109.87,,
59171,BP4410,4,3,1,125.08,,
59172,BP0510,0,0,0,117.27,,
59174,BP0350,14,8,6,81.33,,
59176,82-962-001A,1,1,0,91.09,,
59177,BP1552,16,5,11,141.75,,
59178,BP1554,9,3,6,145.85,,
59179,GP4618,105,91,14,38.79,,
59180,GP0550,6,2,4,87.47,,
59181,GP0551,6,2,4,87.47,,
59182,GP0418,8,4,4,75.44,,
59183,GP0650,8,4,4,54.16,,
59184,SS5212,19,12,7,53.11,,
59185,SS1212,14,4,10,75.05,,
59186,SS1224,13,8,5,82.26,,
59187,BP2052,29,13,16,160.02,,
59188,BP2054,30,7,23,156.35,,
59189,BP4572,17,6,11,192.47,,
59190,BP4574,3,2,1,201.28,,
59191,LV1219,29,16,13,13.44,,
59192,RT2498,17,7,10,96.18,,
59193,RT2658,11,7,4,125.62,,
59199,S-7098P,1,0,1,5.13,,
59208,F600,8,3,5,438.58,,
59209,S600,10,6,4,437.61,,
59210,F700,5,3,2,525.19,,
59211,S700,5,3,2,522.79,,
59212,S1100,0,0,0,490.96,,
59213,F1100,0,0,0,498.33,,
59214,F600W,1,1,0,513.25,,
59215,F1200,0,0,0,610.03,,
59216,S1200,0,0,0,585.50,,
59221,PP4800-20,0,0,0,356.35,,
59222,PP5065,0,0,0,399.99,,
59224,PP5058,0,0,0,370.90,,
59225,PP4403,0,0,0,269.08,,
59226,PP5064,0,0,0,399.99,,
59227,PP5059,0,0,0,370.90,,
59228,PP4407,0,0,0,269.08,,
59229,RMX4800-20,0,0,0,436.35,,
59230,RMX4800-12,0,0,0,436.35,,
59232,RMX4800,0,0,0,421.81,,
59234,RMX4408,0,0,0,392.72,,
59235,RMX4407,0,0,0,392.72,,
59236,RMX4808,0,0,0,436.35,,
59238,ACC-FF-1536,8,4,4,7.42,,
59239,GP2050-20,0,0,0,327.26,,
59240,ACC-FF-1567,0,0,0,7.42,,
59241,ACC-FF-1659,0,0,0,13.74,,
59242,GP2050-19,0,0,0,327.26,,
59243,ACC-FF-1581,0,0,0,38.64,,
59244,GP1200-12,0,0,0,363.62,,
59245,GP2200-12,0,0,0,363.62,,
59246,GP1800-12,0,0,0,312.72,,
59248,GP2050-09,0,0,0,327.26,,
59249,GP1807,0,0,0,312.72,,
59250,GP1040-20,0,0,0,334.53,,
59251,A80350,0,0,0,341.66,,
59252,GP2040-20,0,0,0,334.53,,
59253,GP1080-19,0,0,0,385.44,,
59254,GP2080-19,0,0,0,385.44,,
59258,GP1170-12,0,0,0,385.44,,
59259,GP2170-12,0,0,0,385.44,,
59260,GP1040-09,0,0,0,334.53,,
59261,GP2040-09,0,0,0,334.53,,
59262,GP2040,0,0,0,319.99,,
59263,GP1170-09,0,0,0,385.44,,
59264,GP2170-09,0,0,0,385.44,,
59265,GP1174,0,0,0,385.44,,
59266,GP2174,0,0,0,385.44,,
59267,GP2082,0,0,0,385.44,,
59268,GP1082,0,0,0,385.44,,
59269,GP1170-05,0,0,0,385.44,,
59270,GP2170-05,0,0,0,385.44,,
59271,GP1504,0,0,0,276.35,,
59272,GP1514,0,0,0,276.35,,
59273,GP1600-04,0,0,0,341.81,,
59274,GP2504,0,0,0,276.35,,
59275,GP2514,0,0,0,276.35,,
59276,GP2600-04,0,0,0,341.81,,
59277,GP1040-19,0,0,0,334.53,,
59279,BEA3000,8,4,4,162.72,,
59280,GP2040-19,0,0,0,334.53,,
59281,GP1508,0,0,0,276.35,,
59282,"RLS- AM",4,1,3,31.93,,
59283,"RLS- 401",5,5,0,11.81,,
59284,"RLS- 402",6,4,2,20.11,,
59285,"RLS- 403",0,0,0,15.19,,
59286,"RLS- 404",6,1,5,15.19,,
59287,"MBR-300 PRO",1,0,1,299.99,,
59289,"RL- 508",3,1,2,23.60,,
59290,"RL- 509",5,2,3,17.73,,
59291,"RL- 510",0,0,0,12.10,,
59292,"RL- 511",0,0,0,12.10,,
59293,"MBR-700 PRO",1,0,1,999.99,,
59295,"RL- TETH",0,0,0,11.25,,
59296,GP1518,0,0,0,276.35,,
59297,GP1608,0,0,0,341.81,,
59298,GP2508,0,0,0,276.35,,
59299,GP2518,0,0,0,276.35,,
59300,GP2608,0,0,0,341.81,,
59301,GP2600-10,0,0,0,341.81,,
59302,GP1600-10,0,0,0,341.81,,
59303,GP1080-08,0,0,0,385.44,,
59304,GP2080-08,0,0,0,385.44,,
59305,TP325,0,0,0,159.99,,
59307,SG125,0,0,0,319.99,,
59308,SG225,0,0,0,319.99,,
59310,GP2065,0,0,0,363.62,,
59311,PP5066,0,0,0,399.99,,
59312,PP4500-01,0,0,0,276.35,,
59313,PP5050-01,0,0,0,370.90,,
59314,PP4500-06,0,0,0,276.35,,
59315,PP4500-05,0,0,0,276.35,,
59316,PP5050-02,0,0,0,370.90,,
59317,PP4900-02,0,0,0,356.35,,
59318,000-154-024,0,0,0,68.18,,
59319,PP4500-03,0,0,0,276.35,,
59321,PP4500-02,0,0,0,276.35,,
59322,PP4900-01,0,0,0,356.35,,
59323,RMX4500-01,0,0,0,399.99,,
59324,RMX4500-02,0,0,0,399.99,,
59325,RMX4900-01,0,0,0,436.35,,
59326,GP1066,0,0,0,363.62,,
59327,GP2066,0,0,0,363.62,,
59335,GP1040-26,0,0,0,334.53,,
59338,GP1040-23,0,0,0,334.53,,
59341,GP1040-29,0,0,0,334.53,,
59345,LLB-16CW-01-00,0,0,0,11.08,,
59346,GP1500-01,0,0,0,276.35,,
59347,LLB-45RU-91-K1,0,0,0,76.83,,
59348,LLB-45RE-91-K1,2,2,0,67.99,,
59349,GP1500-11,0,0,0,276.35,,
59351,GP1040-10,0,0,0,334.53,,
59353,GP1500-05,0,0,0,276.35,,
59354,GP1500-04,0,0,0,276.35,,
59355,GP1040-25,0,0,0,334.53,,
59361,GP1040-24,0,0,0,334.53,,
59362,GP1500-02,0,0,0,276.35,,
59363,GP1040-28,0,0,0,334.53,,
59364,GP1040-27,0,0,0,334.53,,
59366,GP1040-22,0,0,0,334.53,,
59367,11501000,2,0,2,46.08,,
59368,GP1040-21,0,0,0,334.53,,
59369,TZ-100,0,0,0,329.41,,340.00
59370,TZ-101,0,0,0,411.76,,425.00
59371,TZ-102,0,0,0,411.76,,425.00
59372,TZ-103,0,0,0,247.06,,255.00
59374,TZ-104,0,0,0,123.53,,128.00
59376,SK129,0,0,0,181.81,,
59377,TZ-106,0,0,0,205.88,,213.00
59378,TZ-108,0,0,0,1235.29,,1275.00
59379,SK130,0,0,0,181.81,,
59380,TZ-109,0,0,0,1235.29,,1275.00
59381,TZ-110,0,0,0,411.76,,425.00
59382,TZ-111,0,0,0,1235.29,,1275.00
59383,TZ-112,0,0,0,1235.29,,1275.00
59386,TZ-116,0,0,0,823.53,,850.00
59387,TZ-117,0,0,0,823.53,,850.00
59394,DS0006,14,5,9,125.42,,
59395,LV1215,18,10,8,15.53,,
59396,F1100W,0,0,0,549.05,,
59397,S600W,4,2,2,494.88,,
59398,BP0527,5,3,2,118.31,,
59399,WM8284,7,4,3,272.88,,
59400,WM8484,9,2,7,283.52,,
59401,GP1354,69,33,36,29.04,,
59402,S360EW,0,0,0,601.74,,
59403,S1100W,0,0,0,582.40,,
59404,SS5012,11,6,5,28.92,,
59405,SS1012,14,7,7,34.28,,
59406,BE1482,6,0,6,88.52,,
59407,BE1484,8,4,4,99.72,,
59408,BE9003,48,21,27,34.29,,
59409,BE9006,23,8,15,55.53,,
59415,73-103-F,14,6,8,15.32,,
59421,WLOCKLP30,0,0,0,123.57,,
59427,USG-2,0,0,0,134.21,,
59428,DIN-KIT-2,0,0,0,13.06,,
59432,TKA01,3,3,0,6.90,,
59433,TKA02,2,2,0,5.03,,
59437,T70243,1,0,1,1639.99,,
59438,E70210,0,0,0,1595.99,,
59446,MRWT40,9,6,3,79.55,,
59454,MRGB65S,5,5,0,65.34,,
59455,SET0151,0,0,0,49.83,,
59476,L004CL0015ACJ,0,0,0,2107.59,,
59478,L006CL0015ACJ,0,0,0,6521.74,,
59479,L004CL0015ACI,0,0,0,2707.96,,
59480,L006CL0015ACI,0,0,0,2807.81,,
59481,P7904300AJ,1,1,0,34.53,,
59485,320899,7,2,5,84.23,,
59486,MI-1050-ORS,2,1,1,68.61,,
59488,CA-0172-MO,0,0,0,155.68,,
59489,CA-0175-MO,2,0,2,255.79,,
59491,03-1226-23S,6,2,4,16.05,,
59492,03-1226-23G,4,0,4,16.05,,
59495,"AL 01706",18,7,11,10.50,17.95,
59496,"AL 01710",3,2,1,49.74,69.95,
59497,"CR 01606",31,11,20,10.50,17.95,
59498,"CR 01610",4,1,3,49.74,69.95,
59499,940200200,8,6,2,279.99,,
59501,14190-7,21,11,10,24.25,,
59502,14191-7,4,4,0,29.55,,
59513,308-0163-25,0,0,0,60.72,,
59514,308-0163-50,0,0,0,93.10,,
59515,308-0163-75,0,0,0,114.79,,
59516,308-0163-100,0,0,0,161.92,,
59517,308-0164-25,0,0,0,68.82,,
59518,308-0164-50,0,0,0,85.01,,
59519,308-0164-75,0,0,0,117.40,,
59520,308-0164-100,0,0,0,125.49,,
59521,4115028,0,0,0,20.95,,
59522,4113315,2,2,0,15.39,,
59523,4113746,6,3,3,157.88,,
59526,308-0251-30-00,0,0,0,87.49,,
59527,308-0252-30-00,0,0,0,87.49,,
59528,308-0253-30-00,0,0,0,335.10,,
59529,308-0254-30-00,0,0,0,335.10,,
59551,F31-2200BXY-4A,0,0,0,53.65,,
59552,F31-2230BXY-4A,0,0,0,68.56,,
59556,HRMK2103,0,0,0,245.69,,
59557,10-24664-09,5,3,2,243.10,,
59568,BE2002,4,1,3,81.40,,
59570,SI8284,6,3,3,248.02,,
59571,SI8484,4,2,2,286.84,,
59572,E70321,0,0,0,999.92,,
59593,CMP31B,5,2,3,99.99,,
59594,CMP31W,2,2,0,99.99,,
59596,6830,2,2,0,145.83,,
59597,6400-R,3,0,3,252.76,,
59598,6832,0,0,0,404.17,,
59631,010-01512-00,2,0,2,7799.99,,
59668,010-11533-10,2,1,1,41.24,,
59683,250140101,6,5,1,140.63,,
59698,65109,0,0,0,86.24,,
59699,010-01966-00,8,0,8,472.49,,
59700,GP1800,0,0,0,298.17,,
59701,GP1900-01,0,0,0,319.99,,
59702,GP2040-22,0,0,0,334.53,,
59703,GP2040-21,0,0,0,334.53,,
59715,010-01960-00,10,6,4,74.99,,
59716,010-01960-01,13,6,7,74.99,,
59743,DT820BV-235-N2,2,1,1,374.97,,
59744,DT812BV-235-N2,0,0,0,374.97,,
59747,0443004PLB,0,0,0,201.01,,
59748,0443005PLB,0,0,0,225.26,,
59749,0443006PLB,0,0,0,300.74,,
59763,111801,0,0,0,149.18,,
59764,111800,3,0,3,150.57,,
59765,111803,0,0,0,164.07,,
59766,111802,8,1,7,150.57,,
59767,112203,7,0,7,22.79,,
59768,112204,0,0,0,22.79,,
59769,112205,0,0,0,21.82,,
59770,101227,8,4,4,22.79,,
59771,112223,18,6,12,22.79,,
59772,112224,14,6,8,22.79,,
59773,112225,9,2,7,22.79,,
59774,101228,14,8,6,22.79,,
59775,101049,16,3,13,17.43,,
59776,101050,12,6,6,17.43,,
59777,101051,0,0,0,17.43,,
59778,101225,0,0,0,17.43,,
59779,101052,0,0,0,17.43,,
59780,101053,12,4,8,17.43,,
59781,101054,0,0,0,17.43,,
59782,101226,0,0,0,17.43,,
59786,199276,0,0,0,1.29,,
59787,199277,0,0,0,2.71,,
59788,199280,0,0,0,1.70,,
59789,199281,0,0,0,4.08,,
